Time (ms),Pressure (hPa),Temperature (C),Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),Gyro X (deg/s),Gyro Y (deg/s),Gyro Z (deg/s)
2416,0.0,0.0,0.341184139251709,-0.6237086057662964,-9.439428329467773,0.48829615116119385,-0.7324442267417908,0.6103702187538147
2516,0.0,0.0,0.3938581943511963,-0.6201171875,-9.458582878112793,0.48829615116119385,-0.6714072227478027,0.6714072227478027
2616,0.0,0.0,0.37230971455574036,-0.6165257692337036,-9.450201988220215,0.48829615116119385,-0.7324442267417908,0.6103702187538147
2716,0.0,0.0,0.35914120078086853,-0.6332857012748718,-9.445413589477539,0.5493331551551819,-0.7324442267417908,0.6103702187538147
2816,0.0,0.0,0.39266106486320496,-0.6368770599365234,-9.465764999389648,0.48829615116119385,-0.6714072227478027,0.6103702187538147
2916,0.0,0.0,0.36392977833747864,-0.5985686779022217,-9.44182300567627,0.48829615116119385,-0.7934812307357788,0.5493331551551819
3016,0.0,0.0,0.35914120078086853,-0.6284971833229065,-9.450201988220215,0.5493331551551819,-0.7324442267417908,0.6103702187538147
3116,0.0,0.0,0.371112585067749,-0.5973715782165527,-9.446611404418945,0.4272591471672058,-0.7324442267417908,0.6103702187538147
3216,0.0,0.0,0.36033836007118225,-0.6021600961685181,-9.437034606933594,0.48829615116119385,-0.7324442267417908,0.6103702187538147
3316,0.0,0.0,0.38068968057632446,-0.6332857012748718,-9.486116409301758,0.5493331551551819,-0.6714072227478027,0.6103702187538147
3416,0.0,0.0,0.36392977833747864,-0.6332857012748718,-9.489707946777344,0.48829615116119385,-0.6714072227478027,0.6103702187538147
3516,0.0,0.0,0.3088614344596863,-0.6572284698486328,-9.468159675598145,0.5493331551551819,-0.7324442267417908,0.6714072227478027
3616,0.0,0.0,0.37949255108833313,-0.6225114464759827,-9.457385063171387,0.48829615116119385,-0.7324442267417908,0.6103702187538147
3716,0.0,0.0,0.3543526530265808,-0.5698373913764954,-9.438231468200684,0.48829615116119385,-0.7324442267417908,0.5493331551551819
3816,0.0,0.0,0.3747040033340454,-0.6009629368782043,-9.453794479370117,0.48829615116119385,-0.7324442267417908,0.6103702187538147
3916,0.0,0.0,0.3914639353752136,-0.6356799602508545,-9.452596664428711,0.48829615116119385,-0.6714072227478027,0.6103702187538147
4016,0.0,0.0,0.3507612645626068,-0.6129343509674072,-9.451399803161621,0.5493331551551819,-0.7934812307357788,0.6103702187538147
4116,0.0,0.0,0.3818868398666382,-0.6308914422988892,-9.458582878112793,0.5493331551551819,-0.7324442267417908,0.6714072227478027
4216,0.0,0.0,0.38068968057632446,-0.627299964427948,-9.447808265686035,0.5493331551551819,-0.6714072227478027,0.6714072227478027
4316,0.0,0.0,0.3627326190471649,-0.6081457734107971,-9.451399803161621,0.5493331551551819,-0.7324442267417908,0.6103702187538147
4416,0.0,0.0,0.37590113282203674,-0.6308914422988892,-9.428653717041016,0.48829615116119385,-0.7324442267417908,0.6103702187538147
4516,0.0,0.0,0.3615354895591736,-0.6356799602508545,-9.495694160461426,0.5493331551551819,-0.6714072227478027,0.6103702187538147
4616,0.0,0.0,0.40463244915008545,-0.5997658371925354,-9.440625190734863,0.48829615116119385,-0.6714072227478027,0.6714072227478027
4716,0.0,0.0,0.41181525588035583,-0.6021600961685181,-9.474145889282227,0.48829615116119385,-0.7324442267417908,0.6103702187538147
4816,0.0,0.0,0.3543526530265808,-0.6069486737251282,-9.42147159576416,0.5493331551551819,-0.7324442267417908,0.6103702187538147
4916,0.0,0.0,0.38906964659690857,-0.6308914422988892,-9.440625190734863,0.5493331551551819,-0.6714072227478027,0.6103702187538147
5016,0.0,0.0,0.37949255108833313,-0.6332857012748718,-9.454991340637207,0.48829615116119385,-0.6714072227478027,0.6103702187538147
5116,0.0,0.0,0.3818868398666382,-0.6213143467903137,-9.44301986694336,0.48829615116119385,-0.7324442267417908,0.6103702187538147
5216,0.0,0.0,0.36871832609176636,-0.6703969240188599,-9.44301986694336,0.48829615116119385,-0.7324442267417908,0.6714072227478027
5316,0.0,0.0,0.38428109884262085,-0.6296942830085754,-9.476539611816406,0.48829615116119385,-0.7324442267417908,0.6103702187538147
5416,0.0,0.0,0.33639559149742126,-0.5937801599502563,-9.427456855773926,0.48829615116119385,-0.7324442267417908,0.6103702187538147
5516,0.0,0.0,0.3770982623100281,-0.6045543551445007,-9.466961860656738,0.48829615116119385,-0.7324442267417908,0.5493331551551819
5616,0.0,0.0,0.3423812985420227,-0.6081457734107971,-9.42266845703125,0.48829615116119385,-0.6714072227478027,0.6103702187538147
5716,0.0,0.0,0.3627326190471649,-0.6177228689193726,-9.445413589477539,0.5493331551551819,-0.7324442267417908,0.5493331551551819
5816,0.0,0.0,0.4022381603717804,-0.6249057054519653,-9.456188201904297,0.48829615116119385,-0.6714072227478027,0.6103702187538147
5916,0.0,0.0,0.38787251710891724,-0.6081457734107971,-9.454991340637207,0.5493331551551819,-0.7324442267417908,0.6103702187538147
6016,0.0,0.0,0.371112585067749,-0.6332857012748718,-9.44182300567627,0.48829615116119385,-0.6714072227478027,0.6103702187538147
6116,0.0,0.0,0.3830839693546295,-0.614131510257721,-9.484919548034668,0.48829615116119385,-0.6714072227478027,0.6103702187538147
6216,0.0,0.0,0.3782954216003418,-0.6368770599365234,-9.445413589477539,0.48829615116119385,-0.7324442267417908,0.6714072227478027
6316,0.0,0.0,0.3615354895591736,-0.6153286099433899,-9.439428329467773,0.48829615116119385,-0.6714072227478027,0.6714072227478027
6416,0.0,0.0,0.37230971455574036,-0.6081457734107971,-9.460976600646973,0.48829615116119385,-0.6714072227478027,0.5493331551551819
6516,0.0,0.0,0.3663240373134613,-0.6237086057662964,-9.432245254516602,0.48829615116119385,-0.6714072227478027,0.6103702187538147
6616,0.0,0.0,0.35554981231689453,-0.6404685378074646,-9.426259994506836,0.5493331551551819,-0.6714072227478027,0.6714072227478027
6716,0.0,0.0,0.3495641052722931,-0.5985686779022217,-9.447808265686035,0.48829615116119385,-0.7324442267417908,0.6103702187538147
6816,0.0,0.0,0.3902667760848999,-0.6464542150497437,-9.435836791992188,0.48829615116119385,-0.7324442267417908,0.6714072227478027
6916,0.0,0.0,0.36752116680145264,-0.6404685378074646,-9.458582878112793,0.48829615116119385,-0.7324442267417908,0.6103702187538147
7016,0.0,0.0,0.35914120078086853,-0.6105400919914246,-9.435836791992188,0.5493331551551819,-0.7324442267417908,0.6103702187538147
7116,0.0,0.0,0.3902667760848999,-0.6165257692337036,-9.438231468200684,0.48829615116119385,-0.6714072227478027,0.6714072227478027
7216,0.0,0.0,0.3699154555797577,-0.618920087814331,-9.42386531829834,0.5493331551551819,-0.7324442267417908,0.6103702187538147
7316,0.0,0.0,0.38428109884262085,-0.6332857012748718,-9.42506217956543,0.5493331551551819,-0.6714072227478027,0.6103702187538147
7416,0.0,0.0,0.36871832609176636,-0.9194015264511108,-9.465764999389648,0.48829615116119385,-0.6714072227478027,0.6103702187538147
7516,0.0,0.0,0.3471698462963104,-0.6093429327011108,-9.407105445861816,0.5493331551551819,-0.7324442267417908,0.6103702187538147
7616,0.0,0.0,0.36752116680145264,-0.6524398922920227,-9.449005126953125,0.48829615116119385,-0.6714072227478027,0.6103702187538147
7716,0.0,0.0,0.35554981231689453,-0.6380742788314819,-9.464568138122559,0.48829615116119385,-0.6714072227478027,0.6103702187538147
7816,0.0,0.0,0.3495641052722931,-0.5997658371925354,-9.431048393249512,0.48829615116119385,-0.6714072227478027,0.6714072227478027
7916,0.0,0.0,0.3914639353752136,-0.6380742788314819,-9.449005126953125,0.48829615116119385,-0.7324442267417908,0.6103702187538147
8016,0.0,0.0,0.3579440712928772,-0.5842030644416809,-9.468159675598145,0.48829615116119385,-0.6714072227478027,0.6103702187538147
8116,0.0,0.0,0.3747040033340454,-0.6560313105583191,-9.433443069458008,0.48829615116119385,-0.6714072227478027,0.6103702187538147
8216,0.0,0.0,0.36392977833747864,-0.6177228689193726,-9.464568138122559,0.48829615116119385,-0.6714072227478027,0.6103702187538147
8316,0.0,0.0,0.37230971455574036,-0.5889915823936462,-9.438231468200684,0.48829615116119385,-0.7324442267417908,0.5493331551551819
8416,0.0,0.0,0.3782954216003418,-0.627299964427948,-9.419076919555664,0.48829615116119385,-0.6714072227478027,0.6103702187538147
8516,0.0,0.0,0.3507612645626068,-0.6069486737251282,-9.42386531829834,0.48829615116119385,-0.7324442267417908,0.6103702187538147
8616,0.0,0.0,0.3699154555797577,-0.6021600961685181,-9.429850578308105,0.48829615116119385,-0.6714072227478027,0.6714072227478027
8716,0.0,0.0,0.3830839693546295,-0.6428627967834473,-9.462173461914062,0.5493331551551819,-0.7324442267417908,0.6714072227478027
8816,0.0,0.0,0.36392977833747864,-0.6165257692337036,-9.454991340637207,0.48829615116119385,-0.6714072227478027,0.6714072227478027
8916,0.0,0.0,0.3974496126174927,-0.6069486737251282,-9.42266845703125,0.48829615116119385,-0.7324442267417908,0.6103702187538147
9016,0.0,0.0,0.36752116680145264,-0.626102864742279,-9.445413589477539,0.48829615116119385,-0.7324442267417908,0.6103702187538147
9116,0.0,0.0,0.3495641052722931,-0.6105400919914246,-9.426259994506836,0.5493331551551819,-0.6714072227478027,0.6103702187538147
9216,0.0,0.0,0.37590113282203674,-0.6380742788314819,-9.437034606933594,0.5493331551551819,-0.6714072227478027,0.6103702187538147
9316,0.0,0.0,0.3866753876209259,-0.6105400919914246,-9.429850578308105,0.5493331551551819,-0.6714072227478027,0.6103702187538147
9416,0.0,0.0,0.371112585067749,-0.6332857012748718,-9.40351390838623,0.5493331551551819,-0.6714072227478027,0.6103702187538147
9516,0.0,0.0,0.36392977833747864,-0.6392713785171509,-9.464568138122559,0.48829615116119385,-0.6714072227478027,0.6714072227478027
9616,0.0,0.0,0.3699154555797577,-0.6105400919914246,-9.440625190734863,0.48829615116119385,-0.7324442267417908,0.6103702187538147
9716,0.0,0.0,0.35914120078086853,-0.6117371916770935,-9.438231468200684,0.48829615116119385,-0.6714072227478027,0.6103702187538147
9816,0.0,0.0,0.3735068738460541,-0.5973715782165527,-9.462173461914062,0.48829615116119385,-0.6714072227478027,0.6103702187538147
9916,0.0,0.0,0.33280420303344727,-0.596174418926239,-9.44182300567627,0.48829615116119385,-0.7324442267417908,0.5493331551551819
10016,0.0,0.0,0.36512690782546997,-0.5734288096427917,-9.437034606933594,0.5493331551551819,-0.7324442267417908,0.6103702187538147
10116,0.0,0.0,0.36392977833747864,-0.6021600961685181,-9.44301986694336,0.5493331551551819,-0.7324442267417908,0.6103702187538147
10216,0.0,0.0,0.36512690782546997,-0.6033572554588318,-9.432245254516602,0.48829615116119385,-0.7324442267417908,0.6103702187538147
10316,0.0,0.0,0.3782954216003418,-0.6249057054519653,-9.451399803161621,0.48829615116119385,-0.7324442267417908,0.6103702187538147
10416,0.0,0.0,0.37590113282203674,-0.6105400919914246,-9.458582878112793,0.48829615116119385,-0.6714072227478027,0.6103702187538147
10516,0.0,0.0,0.3663240373134613,-0.6033572554588318,-9.44301986694336,0.5493331551551819,-0.7324442267417908,0.6714072227478027
10616,0.0,0.0,0.39266106486320496,-0.6117371916770935,-9.465764999389648,0.5493331551551819,-0.6714072227478027,0.6103702187538147
10716,0.0,0.0,0.3663240373134613,-0.6165257692337036,-9.458582878112793,0.48829615116119385,-0.6714072227478027,0.6103702187538147
10816,0.0,0.0,0.39625248312950134,-0.6404685378074646,-9.413090705871582,0.5493331551551819,-0.7324442267417908,0.6714072227478027
10916,0.0,0.0,0.40343528985977173,-0.614131510257721,-9.459779739379883,0.5493331551551819,-0.6714072227478027,0.6103702187538147
11016,0.0,0.0,0.36871832609176636,-0.6177228689193726,-9.411893844604492,0.48829615116119385,-0.6714072227478027,0.6103702187538147
11116,0.0,0.0,0.38068968057632446,-0.626102864742279,-9.449005126953125,0.48829615116119385,-0.7324442267417908,0.6714072227478027
11216,0.0,0.0,0.36752116680145264,-0.6380742788314819,-9.44182300567627,0.5493331551551819,-0.6714072227478027,0.5493331551551819
11316,0.0,0.0,0.37949255108833313,-0.6356799602508545,-9.395134925842285,0.48829615116119385,-0.6714072227478027,0.6714072227478027
11416,0.0,0.0,0.3830839693546295,-0.6045543551445007,-9.44182300567627,0.48829615116119385,-0.7324442267417908,0.6103702187538147
11516,0.0,0.0,0.3387898802757263,-0.6380742788314819,-9.433443069458008,0.48829615116119385,-0.6714072227478027,0.6103702187538147
11616,0.0,0.0,0.37949255108833313,-0.6404685378074646,-9.428653717041016,0.5493331551551819,-0.6714072227478027,0.6103702187538147
11716,0.0,0.0,0.38787251710891724,-0.6021600961685181,-9.464568138122559,0.48829615116119385,-0.7324442267417908,0.6103702187538147
11816,0.0,0.0,0.35674694180488586,-0.5782173275947571,-9.42147159576416,0.48829615116119385,-0.7324442267417908,0.6103702187538147
11916,0.0,0.0,0.3770982623100281,-0.6069486737251282,-9.452596664428711,0.5493331551551819,-0.6714072227478027,0.6103702187538147
12016,0.0,0.0,0.3507612645626068,-0.6117371916770935,-9.42506217956543,0.48829615116119385,-0.7324442267417908,0.6103702187538147
12116,0.0,0.0,0.3663240373134613,-0.6201171875,-9.427456855773926,0.48829615116119385,-0.7324442267417908,0.6103702187538147
12216,0.0,0.0,0.36512690782546997,-0.6009629368782043,-9.474145889282227,0.48829615116119385,-0.6714072227478027,0.5493331551551819
12316,0.0,0.0,0.3735068738460541,-0.6165257692337036,-9.431048393249512,0.48829615116119385,-0.6714072227478027,0.6714072227478027
12416,0.0,0.0,0.35554981231689453,-0.5937801599502563,-9.440625190734863,0.48829615116119385,-0.6714072227478027,0.6714072227478027
12516,0.0,0.0,0.3854782283306122,-0.6129343509674072,-9.438231468200684,0.5493331551551819,-0.7324442267417908,0.6103702187538147
12616,0.0,0.0,0.3770982623100281,-0.5794144868850708,-9.415485382080078,0.48829615116119385,-0.7324442267417908,0.6103702187538147
12716,0.0,0.0,0.3782954216003418,-0.6033572554588318,-9.429850578308105,0.48829615116119385,-0.6714072227478027,0.6714072227478027
12816,0.0,0.0,0.36512690782546997,-0.6117371916770935,-9.475342750549316,0.5493331551551819,-0.7324442267417908,0.6714072227478027
12916,0.0,0.0,0.3579440712928772,-0.4956148862838745,-9.42147159576416,0.48829615116119385,-0.7324442267417908,0.48829615116119385
13016,0.0,0.0,0.39984387159347534,-0.6380742788314819,-9.466961860656738,0.48829615116119385,-0.6714072227478027,0.6103702187538147
13116,0.0,0.0,0.3423812985420227,-0.5854001641273499,-9.445413589477539,0.48829615116119385,-0.6714072227478027,0.6103702187538147
13216,0.0,0.0,0.3699154555797577,-0.5674431324005127,-9.440625190734863,0.5493331551551819,-0.6714072227478027,0.6714072227478027
13316,0.0,0.0,0.3782954216003418,-0.6404685378074646,-9.488511085510254,0.6103702187538147,-0.7324442267417908,0.5493331551551819
13416,0.0,0.0,0.3735068738460541,-0.5877944827079773,-9.456188201904297,0.48829615116119385,-0.6714072227478027,0.5493331551551819
13516,0.0,0.0,0.36871832609176636,-0.5782173275947571,-9.431048393249512,0.48829615116119385,-0.6714072227478027,0.7324442267417908
13616,0.0,0.0,0.3627326190471649,-0.6536369919776917,-9.454991340637207,0.5493331551551819,-0.7324442267417908,0.6103702187538147
13716,0.0,0.0,0.3747040033340454,-0.5997658371925354,-9.496891021728516,0.5493331551551819,-0.6714072227478027,0.5493331551551819
13816,0.0,0.0,0.3615354895591736,-0.6213143467903137,-9.452596664428711,0.5493331551551819,-0.6714072227478027,0.6714072227478027
13916,0.0,0.0,0.39984387159347534,-0.6081457734107971,-9.475342750549316,0.5493331551551819,-0.6714072227478027,0.5493331551551819
14016,0.0,0.0,0.3543526530265808,-0.5291347503662109,-9.450201988220215,0.48829615116119385,-0.6714072227478027,0.7324442267417908
14116,0.0,0.0,0.4213923513889313,-0.6763826608657837,-9.507664680480957,0.5493331551551819,-0.6714072227478027,0.6714072227478027
14216,0.0,0.0,0.3866753876209259,-0.5770202279090881,-9.462173461914062,0.5493331551551819,-0.6714072227478027,0.5493331551551819
14316,0.0,0.0,0.36033836007118225,-0.5566688776016235,-9.446611404418945,0.5493331551551819,-0.7324442267417908,0.6103702187538147
14416,0.0,0.0,0.3830839693546295,-0.6392713785171509,-9.433443069458008,0.48829615116119385,-0.7324442267417908,0.6714072227478027
14516,0.0,0.0,0.33639559149742126,-0.5566688776016235,-9.420273780822754,0.5493331551551819,-0.6714072227478027,0.48829615116119385
14616,0.0,0.0,0.38787251710891724,-0.6380742788314819,-9.474145889282227,0.5493331551551819,-0.6714072227478027,0.6103702187538147
14716,0.0,0.0,0.39625248312950134,-0.6201171875,-9.419076919555664,0.48829615116119385,-0.6714072227478027,0.48829615116119385
14816,0.0,0.0,0.35195839405059814,-0.6093429327011108,-9.435836791992188,0.5493331551551819,-0.7324442267417908,0.6714072227478027
14916,0.0,0.0,0.38068968057632446,-0.6715940833091736,-9.454991340637207,0.48829615116119385,-0.6714072227478027,0.7324442267417908
15016,0.0,0.0,0.3663240373134613,-0.5925830006599426,-9.431048393249512,0.48829615116119385,-0.6714072227478027,0.5493331551551819
15116,0.0,0.0,0.341184139251709,-0.5494860410690308,-9.452596664428711,0.48829615116119385,-0.7324442267417908,0.7324442267417908
15216,0.0,0.0,0.38068968057632446,-0.6332857012748718,-9.457385063171387,0.48829615116119385,-0.7324442267417908,0.5493331551551819
15316,0.0,0.0,0.30407288670539856,-0.5758230686187744,-9.440625190734863,0.48829615116119385,-0.7324442267417908,0.5493331551551819
15416,0.0,0.0,0.38068968057632446,-0.6380742788314819,-9.409500122070312,0.5493331551551819,-0.7324442267417908,0.6714072227478027
15516,0.0,0.0,0.3974496126174927,-0.6464542150497437,-9.434639930725098,0.5493331551551819,-0.7324442267417908,0.5493331551551819
15616,0.0,0.0,0.337592750787735,-0.5638517141342163,-9.434639930725098,0.48829615116119385,-0.6714072227478027,0.6714072227478027
15716,0.0,0.0,0.38906964659690857,-0.6775797605514526,-9.451399803161621,0.48829615116119385,-0.7324442267417908,0.5493331551551819
15816,0.0,0.0,0.34357842803001404,-0.5614574551582336,-9.450201988220215,0.48829615116119385,-0.7324442267417908,0.5493331551551819
15916,0.0,0.0,0.3735068738460541,-0.6584255695343018,-9.44301986694336,0.48829615116119385,-0.7324442267417908,0.7324442267417908
16016,0.0,0.0,0.3854782283306122,-0.6296942830085754,-9.419076919555664,0.48829615116119385,-0.7324442267417908,0.6103702187538147
16116,0.0,0.0,0.3387898802757263,-0.5854001641273499,-9.454991340637207,0.5493331551551819,-0.6714072227478027,0.5493331551551819
16216,0.0,0.0,0.38428109884262085,-0.618920087814331,-9.440625190734863,0.48829615116119385,-0.6714072227478027,0.6714072227478027
16316,0.0,0.0,0.3268184959888458,-0.5854001641273499,-9.435836791992188,0.48829615116119385,-0.7324442267417908,0.48829615116119385
16416,0.0,0.0,0.34477555751800537,-0.5842030644416809,-9.463371276855469,0.5493331551551819,-0.6714072227478027,0.6103702187538147
16516,0.0,0.0,0.3818868398666382,-0.6608198285102844,-9.469356536865234,0.48829615116119385,-0.6714072227478027,0.6714072227478027
16616,0.0,0.0,0.37949255108833313,-0.5937801599502563,-9.456188201904297,0.5493331551551819,-0.7324442267417908,0.5493331551551819
16716,0.0,0.0,0.33280420303344727,-0.5458946228027344,-9.42266845703125,0.48829615116119385,-0.7324442267417908,0.6714072227478027
16816,0.0,0.0,0.37949255108833313,-0.6572284698486328,-9.419076919555664,0.5493331551551819,-0.7324442267417908,0.6103702187538147
16916,0.0,0.0,0.33519846200942993,-0.5770202279090881,-9.458582878112793,0.48829615116119385,-0.6714072227478027,0.6103702187538147
17016,0.0,0.0,0.37949255108833313,-0.67518550157547,-9.460976600646973,0.5493331551551819,-0.7324442267417908,0.6714072227478027
17116,0.0,0.0,0.35674694180488586,-0.614131510257721,-9.446611404418945,0.5493331551551819,-0.7324442267417908,0.5493331551551819
17216,0.0,0.0,0.3340013325214386,-0.56504887342453,-9.44182300567627,0.48829615116119385,-0.7324442267417908,0.6103702187538147
17316,0.0,0.0,0.38068968057632446,-0.67518550157547,-9.447808265686035,0.5493331551551819,-0.6714072227478027,0.6103702187538147
17416,0.0,0.0,0.3747040033340454,-0.5806116461753845,-9.40231704711914,0.48829615116119385,-0.7324442267417908,0.5493331551551819
17516,0.0,0.0,0.371112585067749,-0.6237086057662964,-9.434639930725098,0.5493331551551819,-0.7324442267417908,0.6714072227478027
17616,0.0,0.0,0.3579440712928772,-0.6524398922920227,-9.458582878112793,0.5493331551551819,-0.7324442267417908,0.6103702187538147
17716,0.0,0.0,0.36033836007118225,-0.5865973234176636,-9.445413589477539,0.48829615116119385,-0.6714072227478027,0.48829615116119385
17816,0.0,0.0,0.3699154555797577,-0.618920087814331,-9.44301986694336,0.48829615116119385,-0.7324442267417908,0.6103702187538147
17916,0.0,0.0,0.3818868398666382,-0.6021600961685181,-9.427456855773926,0.5493331551551819,-0.7324442267417908,0.6103702187538147
18016,0.0,0.0,0.35914120078086853,-0.5626545548439026,-9.428653717041016,0.5493331551551819,-0.7324442267417908,0.6103702187538147
18116,0.0,0.0,0.39984387159347534,-0.651242733001709,-9.446611404418945,0.48829615116119385,-0.7324442267417908,0.6714072227478027
18216,0.0,0.0,0.371112585067749,-0.6009629368782043,-9.451399803161621,0.5493331551551819,-0.7324442267417908,0.5493331551551819
18316,0.0,0.0,0.38787251710891724,-0.6332857012748718,-9.44421672821045,0.48829615116119385,-0.6714072227478027,0.6714072227478027
18416,0.0,0.0,0.37590113282203674,-0.6129343509674072,-9.416683197021484,0.48829615116119385,-0.7324442267417908,0.6103702187538147
18516,0.0,0.0,0.3902667760848999,-0.5530774593353271,-9.397528648376465,0.48829615116119385,-0.7324442267417908,0.6714072227478027
18616,0.0,0.0,0.39266106486320496,-0.6572284698486328,-9.426259994506836,0.48829615116119385,-0.6714072227478027,0.6714072227478027
18716,0.0,0.0,0.3663240373134613,-0.6165257692337036,-9.44301986694336,0.48829615116119385,-0.7324442267417908,0.6103702187538147
18816,0.0,0.0,0.371112585067749,-0.6057515144348145,-9.433443069458008,0.48829615116119385,-0.7324442267417908,0.6103702187538147
18916,0.0,0.0,0.3830839693546295,-0.6572284698486328,-9.462173461914062,0.48829615116119385,-0.6714072227478027,0.6103702187538147
19016,0.0,0.0,0.32801565527915955,-0.59018874168396,-9.44182300567627,0.48829615116119385,-0.7324442267417908,0.6103702187538147
19116,0.0,0.0,0.38068968057632446,-0.6416656374931335,-9.429850578308105,0.48829615116119385,-0.7324442267417908,0.6714072227478027
19216,0.0,0.0,0.3914639353752136,-0.6596227288246155,-9.428653717041016,0.5493331551551819,-0.7324442267417908,0.6103702187538147
19316,0.0,0.0,0.3495641052722931,-0.5614574551582336,-9.44301986694336,0.48829615116119385,-0.7324442267417908,0.6103702187538147
19416,0.0,0.0,0.3615354895591736,-0.6129343509674072,-9.452596664428711,0.4272591471672058,-0.6714072227478027,0.7324442267417908
19516,0.0,0.0,0.35554981231689453,-0.6129343509674072,-9.451399803161621,0.5493331551551819,-0.7324442267417908,0.5493331551551819
19616,0.0,0.0,0.36752116680145264,-0.6129343509674072,-9.470553398132324,0.4272591471672058,-0.6714072227478027,0.6714072227478027
19716,0.0,0.0,0.3627326190471649,-0.6308914422988892,-9.44421672821045,0.48829615116119385,-0.6714072227478027,0.6103702187538147
19816,0.0,0.0,0.33280420303344727,-0.59018874168396,-9.433443069458008,0.48829615116119385,-0.7324442267417908,0.48829615116119385
19916,0.0,0.0,0.3507612645626068,-0.6093429327011108,-9.432245254516602,0.48829615116119385,-0.7324442267417908,0.6714072227478027
20016,0.0,0.0,0.4154066741466522,-0.6464542150497437,-9.47294807434082,0.6103702187538147,-0.7324442267417908,0.6714072227478027
20116,0.0,0.0,0.26696163415908813,-0.5482889413833618,-9.464568138122559,0.6714072227478027,-0.7324442267417908,0.48829615116119385
20216,0.0,0.0,0.3627326190471649,-0.6536369919776917,-9.439428329467773,0.48829615116119385,-0.6714072227478027,0.6103702187538147
20316,0.0,0.0,0.38428109884262085,-0.6117371916770935,-9.42506217956543,0.48829615116119385,-0.6714072227478027,0.6103702187538147
20416,0.0,0.0,0.3507612645626068,-0.5686402320861816,-9.433443069458008,0.5493331551551819,-0.7324442267417908,0.5493331551551819
20516,0.0,0.0,0.3950553238391876,-0.6057515144348145,-9.462173461914062,0.5493331551551819,-0.7324442267417908,0.6103702187538147
20616,0.0,0.0,0.36871832609176636,-0.6069486737251282,-9.463371276855469,0.5493331551551819,-0.7324442267417908,0.6103702187538147
